Date,Symbol,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close
,,AAPL,TSLA,MSFT,GOOG,AMZN,NVDA,META,NFLX,JPM,BAC
2025-05-13,NVDA,,,,,,129.9209747314453,,,,
2025-05-13,TSLA,,334.07000732421875,,,,,,,,
2025-05-14,AAPL,212.3300018310547,,,,,,,,,
2025-05-14,AMZN,,,,,210.25,,,,,
2025-05-14,BAC,,,,,,,,,,44.4778938293457
2025-05-14,GOOG,,,,166.60972595214844,,,,,,
2025-05-14,JPM,,,,,,,,,265.6400146484375,
2025-05-14,META,,,,,,,658.85302734375,,,
2025-05-14,MSFT,,,452.1099853515625,,,,,,,
2025-05-14,NFLX,,,,,,,,1150.989990234375,,
2025-05-14,NVDA,,,,,,135.33059692382812,,,,
2025-05-14,TSLA,,347.67999267578125,,,,,,,,
2025-05-15,AAPL,211.4499969482422,,,,,,,,,
2025-05-15,AMZN,,,,,205.1699981689453,,,,,
2025-05-15,BAC,,,,,,,,,,44.12000274658203
2025-05-15,GOOG,,,,165.201416015625,,,,,,
2025-05-15,JPM,,,,,,,,,267.489990234375,
2025-05-15,META,,,,,,,643.3849487304688,,,
2025-05-15,MSFT,,,453.1300048828125,,,,,,,
2025-05-15,NFLX,,,,,,,,1177.97998046875,,
2025-05-15,NVDA,,,,,,134.8206329345703,,,,
2025-05-15,TSLA,,342.82000732421875,,,,,,,,
2025-05-16,AAPL,211.25999450683594,,,,,,,,,
2025-05-16,AMZN,,,,,205.58999633789062,,,,,
2025-05-16,BAC,,,,,,,,,,44.428184509277344
2025-05-16,GOOG,,,,167.22898864746094,,,,,,
2025-05-16,JPM,,,,,,,,,267.55999755859375,
2025-05-16,META,,,,,,,639.8477172851562,,,
2025-05-16,MSFT,,,454.2699890136719,,,,,,,
2025-05-16,NFLX,,,,,,,,1191.530029296875,,
2025-05-16,NVDA,,,,,,135.39059448242188,,,,
2025-05-16,TSLA,,349.9800109863281,,,,,,,,
2025-05-19,AAPL,208.77999877929688,,,,,,,,,
2025-05-19,AMZN,,,,,206.16000366210938,,,,,
2025-05-19,BAC,,,,,,,,,,44.50771713256836
2025-05-19,GOOG,,,,167.66845703125,,,,,,
2025-05-19,JPM,,,,,,,,,264.8800048828125,
2025-05-19,META,,,,,,,639.9376220703125,,,
2025-05-19,MSFT,,,458.8699951171875,,,,,,,
2025-05-19,NFLX,,,,,,,,1191.6400146484375,,
2025-05-19,NVDA,,,,,,135.5605926513672,,,,
2025-05-19,TSLA,,342.0899963378906,,,,,,,,
2025-05-20,AAPL,206.86000061035156,,,,,,,,,
2025-05-20,AMZN,,,,,204.07000732421875,,,,,
2025-05-20,BAC,,,,,,,,,,44.428184509277344
2025-05-20,GOOG,,,,165.1215362548828,,,,,,
2025-05-20,JPM,,,,,,,,,265.67999267578125,
2025-05-20,META,,,,,,,636.6101684570312,,,
2025-05-20,MSFT,,,458.1700134277344,,,,,,,
2025-05-20,NFLX,,,,,,,,1192.02001953125,,
2025-05-20,NVDA,,,,,,134.37066650390625,,,,
2025-05-20,TSLA,,343.82000732421875,,,,,,,,
2025-05-21,AAPL,202.08999633789062,,,,,,,,,
2025-05-21,AMZN,,,,,201.1199951171875,,,,,
2025-05-21,BAC,,,,,,,,,,42.996620178222656
2025-05-21,GOOG,,,,169.8558349609375,,,,,,
2025-05-21,JPM,,,,,,,,,261.0400085449219,
2025-05-21,META,,,,,,,635.0114135742188,,,
2025-05-21,MSFT,,,452.57000732421875,,,,,,,
2025-05-21,NFLX,,,,,,,,1194.6300048828125,,
2025-05-21,NVDA,,,,,,131.7908477783203,,,,
2025-05-21,TSLA,,334.6199951171875,,,,,,,,
2025-05-22,AAPL,201.36000061035156,,,,,,,,,
2025-05-22,AMZN,,,,,203.10000610351562,,,,,
2025-05-22,BAC,,,,,,,,,,43.056270599365234
2025-05-22,GOOG,,,,171.77352905273438,,,,,,
2025-05-22,JPM,,,,,,,,,260.6700134277344,
2025-05-22,META,,,,,,,636.08056640625,,,
2025-05-22,MSFT,,,454.8599853515625,,,,,,,
2025-05-22,NFLX,,,,,,,,1187.969970703125,,
2025-05-22,NVDA,,,,,,132.82078552246094,,,,
2025-05-22,TSLA,,341.0400085449219,,,,,,,,
2025-05-23,AAPL,195.27000427246094,,,,,,,,,
2025-05-23,AMZN,,,,,200.99000549316406,,,,,
2025-05-23,BAC,,,,,,,,,,42.94691467285156
2025-05-23,GOOG,,,,169.3863983154297,,,,,,
2025-05-23,JPM,,,,,,,,,260.7099914550781,
2025-05-23,META,,,,,,,626.577880859375,,,
2025-05-23,MSFT,,,450.17999267578125,,,,,,,
2025-05-23,NFLX,,,,,,,,1185.3900146484375,,
2025-05-23,NVDA,,,,,,131.2808837890625,,,,
2025-05-23,TSLA,,339.3399963378906,,,,,,,,
2025-05-27,AAPL,200.2100067138672,,,,,,,,,
2025-05-27,AMZN,,,,,206.02000427246094,,,,,
2025-05-27,BAC,,,,,,,,,,43.9609375
2025-05-27,GOOG,,,,173.7711181640625,,,,,,
2025-05-27,JPM,,,,,,,,,265.2900085449219,
2025-05-27,META,,,,,,,641.826171875,,,
2025-05-27,MSFT,,,460.69000244140625,,,,,,,
2025-05-27,NFLX,,,,,,,,1211.5699462890625,,
2025-05-27,NVDA,,,,,,135.49058532714844,,,,
2025-05-27,TSLA,,362.8900146484375,,,,,,,,
2025-05-28,AAPL,200.4199981689453,,,,,,,,,
2025-05-28,AMZN,,,,,204.72000122070312,,,,,
2025-05-28,BAC,,,,,,,,,,43.801876068115234
2025-05-28,GOOG,,,,173.17185974121094,,,,,,
2025-05-28,JPM,,,,,,,,,263.489990234375,
2025-05-28,META,,,,,,,643.085205078125,,,
2025-05-28,MSFT,,,457.3599853515625,,,,,,,
2025-05-28,NFLX,,,,,,,,1208.550048828125,,
2025-05-28,NVDA,,,,,,134.80064392089844,,,,
2025-05-28,TSLA,,356.8999938964844,,,,,,,,
2025-05-29,AAPL,199.9499969482422,,,,,,,,,
2025-05-29,AMZN,,,,,205.6999969482422,,,,,
2025-05-29,BAC,,,,,,,,,,43.9808235168457
2025-05-29,GOOG,,,,172.7523651123047,,,,,,
2025-05-29,JPM,,,,,,,,,264.3699951171875,
2025-05-29,META,,,,,,,644.5540771484375,,,
2025-05-29,MSFT,,,458.67999267578125,,,,,,,
2025-05-29,NFLX,,,,,,,,1184.8599853515625,,
2025-05-29,NVDA,,,,,,139.1803436279297,,,,
2025-05-29,TSLA,,358.42999267578125,,,,,,,,
2025-05-30,AAPL,200.85000610351562,,,,,,,,,
2025-05-30,AMZN,,,,,205.00999450683594,,,,,
2025-05-30,BAC,,,,,,,,,,43.87146759033203
2025-05-30,GOOG,,,,172.64248657226562,,,,,,
2025-05-30,JPM,,,,,,,,,264.0,
2025-05-30,META,,,,,,,646.9921875,,,
2025-05-30,MSFT,,,460.3599853515625,,,,,,,
2025-05-30,NFLX,,,,,,,,1207.22998046875,,
2025-05-30,NVDA,,,,,,135.12062072753906,,,,
2025-05-30,TSLA,,346.4599914550781,,,,,,,,
2025-06-02,AAPL,201.6999969482422,,,,,,,,,
2025-06-02,AMZN,,,,,206.64999389648438,,,,,
2025-06-02,BAC,,,,,,,,,,43.82175827026367
2025-06-02,GOOG,,,,170.1654510498047,,,,,,
2025-06-02,JPM,,,,,,,,,264.6600036621094,
2025-06-02,META,,,,,,,670.3842163085938,,,
2025-06-02,MSFT,,,461.9700012207031,,,,,,,
2025-06-02,NFLX,,,,,,,,1218.97998046875,,
2025-06-02,NVDA,,,,,,137.37046813964844,,,,
2025-06-02,TSLA,,342.69000244140625,,,,,,,,
2025-06-03,AAPL,203.27000427246094,,,,,,,,,
2025-06-03,AMZN,,,,,205.7100067138672,,,,,
2025-06-03,BAC,,,,,,,,,,44.38842010498047
2025-06-03,GOOG,,,,167.5086669921875,,,,,,
2025-06-03,JPM,,,,,,,,,266.2699890136719,
2025-06-03,META,,,,,,,666.3372802734375,,,
2025-06-03,MSFT,,,462.9700012207031,,,,,,,
2025-06-03,NFLX,,,,,,,,1217.93994140625,,
2025-06-03,NVDA,,,,,,141.21018981933594,,,,
2025-06-03,TSLA,,344.2699890136719,,,,,,,,
2025-06-04,AAPL,202.82000732421875,,,,,,,,,
2025-06-04,AMZN,,,,,207.22999572753906,,,,,
2025-06-04,BAC,,,,,,,,,,44.10011672973633
2025-06-04,GOOG,,,,169.18663024902344,,,,,,
2025-06-04,JPM,,,,,,,,,264.2200012207031,
2025-06-04,META,,,,,,,687.4210815429688,,,
2025-06-04,MSFT,,,463.8699951171875,,,,,,,
2025-06-04,NFLX,,,,,,,,1239.6600341796875,,
2025-06-04,NVDA,,,,,,141.91014099121094,,,,
2025-06-04,TSLA,,332.04998779296875,,,,,,,,
2025-06-05,AAPL,200.6300048828125,,,,,,,,,
2025-06-05,AMZN,,,,,207.91000366210938,,,,,
2025-06-05,BAC,,,,,,,,,,44.12000274658203
2025-06-05,GOOG,,,,169.6061248779297,,,,,,
2025-06-05,JPM,,,,,,,,,261.95001220703125,
2025-06-05,META,,,,,,,684.0936279296875,,,
2025-06-05,MSFT,,,467.67999267578125,,,,,,,
2025-06-05,NFLX,,,,,,,,1250.52001953125,,
2025-06-05,NVDA,,,,,,139.98028564453125,,,,
2025-06-05,TSLA,,284.70001220703125,,,,,,,,
2025-06-06,AAPL,203.9199981689453,,,,,,,,,
2025-06-06,AMZN,,,,,213.57000732421875,,,,,
2025-06-06,BAC,,,,,,,,,,44.970001220703125
2025-06-06,GOOG,,,,174.70999145507812,,,,,,
2025-06-06,JPM,,,,,,,,,265.7300109863281,
2025-06-06,META,,,,,,,697.173583984375,,,
2025-06-06,MSFT,,,470.3800048828125,,,,,,,
2025-06-06,NFLX,,,,,,,,1241.469970703125,,
2025-06-06,NVDA,,,,,,141.7101593017578,,,,
2025-06-06,TSLA,,295.1400146484375,,,,,,,,
2025-06-09,AAPL,201.4499969482422,,,,,,,,,
2025-06-09,AMZN,,,,,216.97999572753906,,,,,
2025-06-09,BAC,,,,,,,,,,44.869998931884766
2025-06-09,GOOG,,,,177.6300048828125,,,,,,
2025-06-09,JPM,,,,,,,,,266.739990234375,
2025-06-09,META,,,,,,,693.5263671875,,,
2025-06-09,MSFT,,,472.75,,,,,,,
2025-06-09,NFLX,,,,,,,,1224.4599609375,,
2025-06-09,NVDA,,,,,,142.62010192871094,,,,
2025-06-09,TSLA,,308.5799865722656,,,,,,,,
2025-06-10,AAPL,202.6699981689453,,,,,,,,,
2025-06-10,AMZN,,,,,217.61000061035156,,,,,
2025-06-10,BAC,,,,,,,,,,45.09000015258789
2025-06-10,GOOG,,,,180.00999450683594,,,,,,
2025-06-10,JPM,,,,,,,,,268.6000061035156,
2025-06-10,META,,,,,,,701.8599853515625,,,
2025-06-10,MSFT,,,470.9200134277344,,,,,,,
2025-06-10,NFLX,,,,,,,,1203.6199951171875,,
2025-06-10,NVDA,,,,,,143.95001220703125,,,,
2025-06-10,TSLA,,326.0899963378906,,,,,,,,
2025-06-11,AAPL,198.77999877929688,,,,,,,,,
2025-06-11,AMZN,,,,,213.1999969482422,,,,,
2025-06-11,BAC,,,,,,,,,,44.72999954223633
2025-06-11,GOOG,,,,178.7899932861328,,,,,,
2025-06-11,JPM,,,,,,,,,268.1499938964844,
2025-06-11,META,,,,,,,693.6063232421875,,,
2025-06-11,MSFT,,,472.6199951171875,,,,,,,
2025-06-11,NFLX,,,,,,,,1219.8800048828125,,
2025-06-11,NVDA,,,,,,142.8300018310547,,,,
2025-06-11,TSLA,,326.42999267578125,,,,,,,,
2025-06-12,AAPL,199.1999969482422,,,,,,,,,
2025-06-12,AMZN,,,,,213.24000549316406,,,,,
2025-06-12,BAC,,,,,,,,,,44.619998931884766
2025-06-12,GOOG,,,,176.97000122070312,,,,,,
2025-06-12,JPM,,,,,,,,,268.239990234375,
2025-06-12,META,,,,,,,692.826904296875,,,
2025-06-12,MSFT,,,478.8699951171875,,,,,,,
2025-06-12,NFLX,,,,,,,,1215.030029296875,,
2025-06-12,NVDA,,,,,,145.0,,,,
2025-06-12,TSLA,,319.1099853515625,,,,,,,,
2025-06-13,AAPL,196.4499969482422,,,,,,,,,
2025-06-13,AMZN,,,,,212.10000610351562,,,,,
2025-06-13,BAC,,,,,,,,,,44.09000015258789
2025-06-13,GOOG,,,,175.8800048828125,,,,,,
2025-06-13,JPM,,,,,,,,,264.95001220703125,
2025-06-13,META,,,,,,,682.344970703125,,,
2025-06-13,MSFT,,,474.9599914550781,,,,,,,
2025-06-13,NFLX,,,,,,,,1212.1500244140625,,
2025-06-13,NVDA,,,,,,141.97000122070312,,,,
2025-06-13,TSLA,,325.30999755859375,,,,,,,,
2025-06-16,AAPL,198.4199981689453,,,,,,,,,
2025-06-16,AMZN,,,,,216.10000610351562,,,,,
2025-06-16,BAC,,,,,,,,,,44.40999984741211
2025-06-16,GOOG,,,,177.94000244140625,,,,,,
2025-06-16,JPM,,,,,,,,,270.3599853515625,
2025-06-16,META,,,,,,,702.1199951171875,,,
2025-06-16,MSFT,,,479.1400146484375,,,,,,,
2025-06-16,NFLX,,,,,,,,1225.3499755859375,,
2025-06-16,NVDA,,,,,,144.69000244140625,,,,
2025-06-16,TSLA,,329.1300048828125,,,,,,,,
2025-06-17,AAPL,195.63999938964844,,,,,,,,,
2025-06-17,AMZN,,,,,214.82000732421875,,,,,
2025-06-17,BAC,,,,,,,,,,44.22999954223633
2025-06-17,GOOG,,,,177.22999572753906,,,,,,
2025-06-17,JPM,,,,,,,,,269.5199890136719,
2025-06-17,META,,,,,,,697.22998046875,,,
2025-06-17,MSFT,,,478.0400085449219,,,,,,,
2025-06-17,NFLX,,,,,,,,1220.6700439453125,,
2025-06-17,NVDA,,,,,,144.1199951171875,,,,
2025-06-17,TSLA,,316.3500061035156,,,,,,,,
